,PlayerID,Player,Position,Team,Age,ATOI,Gper1kChunk,A1per1kChunk,A2per1kChunk
195,8458951,Sergei Gonchar,D,MTL,41,18.53178722554671,1.070784568786621,2.5638327598571777,3.3914427757263184
196,8474157,Max Pacioretty,L,WSH,27,18.521851320720547,9.873401057551174,7.569607477455901,3.620247054435431
197,8469521,Tomas Plekanec,C,MTL,33,18.51163368420827,4.606374344688513,6.909561517032769,6.251508039220124
198,8470318,Jonathan Ericsson,D,DET,31,18.493431817136557,1.1305945948928882,2.2237069281280615,2.2966968542336534
199,8471716,Justin Abdelkader,L,DET,28,18.487810004570697,6.2842463865581895,5.622746766920485,1.9844988589131125
200,8466142,Eric Brewer,D,TOR,36,18.468173203436066,1.070784568786621,1.6640799045562744,1.9739489555358887
201,8470604,Jeff Carter,C,PIT,30,18.414179704064622,8.565997340647835,6.941938774879443,6.1764651971820435
202,8474520,Jason Garrison,D,EDM,31,18.406878061654304,1.9038927953285762,1.3764892851936446,1.415973291796234
203,8476453,Nikita Kucherov,R,TBL,22,18.374831523045117,10.508313328333672,8.685713132598597,4.03706973984062
204,8469638,Jussi Jokinen,L,VAN,32,18.36945097778671,6.063888273694797,8.078259076671745,6.053482390138338
205,8473548,Phil Kessel,R,VGK,28,18.36867720403722,8.62488389579352,7.297978681056055,3.6489893405280274
206,8467876,Henrik Sedin,C,VAN,35,18.360036345826725,4.061905060785661,10.719842762857454,5.253514237889277
207,8466138,Joe Thornton,C,FLA,36,18.358696736668804,6.309287935977192,11.290304727538134,9.62996579701782
208,8475172,Nazem Kadri,C,CGY,25,18.3271171082718,6.233367759147656,7.2028144610131735,2.9812618946645344
209,8467875,Daniel Sedin,L,VAN,35,18.323520662035225,9.312432096849086,6.651737212035063,4.323629187822791
210,8470110,Trevor Daley,D,DET,32,18.318010320284397,1.983886433523316,2.9758296502849735,4.298420605967184
211,8473533,Jordan Staal,C,CAR,27,18.307668589344956,6.663779029087395,6.663779029087395,2.665511611634958
212,8474602,Justin Schultz,D,SEA,25,18.240526985847453,1.9498521438346348,2.8180908618734657,3.512833042820041
213,8476456,Jonathan Huberdeau,C,CGY,22,18.237913455469453,7.1824786249889865,7.606233670011875,6.413365553096703
214,8474091,Brandon Sutter,C,VAN,26,18.2365861660256,6.402178362266598,2.4804243285481524,2.8463568331848608
215,8470047,Valtteri Filppula,C,DET,31,18.233293374532686,3.0074908478170785,4.400856401380664,3.952758618045228
216,8477496,Elias Lindholm,C,VAN,21,18.21259494984356,3.703371190016692,5.0500516227500345,4.376711406383364
217,8476852,Griffin Reinhart,D,EDM,21,18.193728186235408,0.692960509439794,0.8026483713126764,1.5618959692568208
218,8477934,Leon Draisaitl,C,EDM,20,18.18528052780877,6.756165787899458,5.661757637167619,5.721871509137447
219,8473449,Kyle Okposo,R,BUF,27,18.18242101999639,7.645819715714602,7.991304929805511,6.554504324741105
220,8477220,Nate Schmidt,D,WPG,24,18.166041060459182,0.8497647406568913,2.8986941938317146,2.3729899920947837
221,8475798,Mikael Granlund,C,SJS,23,18.160485539154855,4.374747610714767,8.412976174451474,2.019114281868354
222,8473573,Artem Anisimov,C,OTT,27,18.155565862764846,7.128494800653199,3.3534897262283767,4.58600110066789
223,8476923,Damon Severson,D,CBJ,21,18.11911602666609,0.5518335783536853,3.8151340719865723,3.4283004602196847
224,8470740,Lee Stempniak,R,BOS,32,18.092208623819115,6.456509180703113,5.097244090028774,5.7768766353659435
225,8471262,Carl Soderberg,C,COL,30,18.086555514627996,4.061646772119143,9.138705237268072,4.061646772119143
226,8471717,Adam McQuaid,D,CBJ,29,18.056949277677187,0.5730505908890224,1.3437450363862073,2.112272414006716
227,8477244,Chad Ruhwedel,D,PIT,25,18.036224060616952,1.0577262203867843,2.1217224510704598,2.213917720608595
