Simulation,PlayerID,Player,Position,Team,Age,Games Played,Goals,Assists,Points
9,8478469.0,Thomas Chabot,D,OTT,26,51,9,21,30
9,8480817.0,K'Andre Miller,D,NYR,23,80,8,22,30
9,8477969.0,Marcus Pettersson,D,PIT,27,82,4,26,30
9,8475753.0,Justin Faulk,D,STL,31,60,2,28,30
9,8479619.0,Michael Carcone,L,ARI,27,74,21,8,29
9,8482475.0,Yegor Chinakhov,R,CBJ,22,53,16,13,29
9,8480459.0,Pius Suter,C,VAN,27,67,14,15,29
9,8475763.0,Kevin Hayes,R,STL,31,79,13,16,29
9,8481524.0,Bowen  Byram,D,COL,22,73,11,18,29
9,8480336.0,Sean Walker,D,PHI,29,81,10,19,29
9,8481656.0,Aliaksei Protas,C,WSH,22,78,6,23,29
9,8474574.0,Tyler Myers,D,VAN,33,77,5,24,29
9,8482125.0,Alexander Holtz,R,NJD,21,82,16,12,28
9,8480813.0,Joe Veleno,C,DET,23,80,12,16,28
9,8480068.0,Ryan Poehling,C,PHI,24,77,11,17,28
9,8478413.0,Jordan Greenway,L,BUF,26,67,10,18,28
9,8478115.0,Pierre Engvall,L,NYI,27,74,10,18,28
9,8476923.0,Damon Severson,D,CBJ,29,67,9,19,28
9,8476931.0,Jake McCabe,D,TOR,30,73,8,20,28
9,8478133.0,Jake Evans,C,MTL,27,82,7,21,28
9,8476927.0,Teddy Blueger,C,VAN,29,68,6,22,28
9,8475181.0,Nick Leddy,D,STL,32,82,3,25,28
9,8478020.0,Michael Amadio,R,VGK,27,73,14,13,27
9,8481582.0,Nicholas Robertson,L,TOR,22,56,14,13,27
9,8480185.0,Eetu Luostarinen,C,FLA,25,82,12,15,27
9,8480829.0,Jesperi Kotkaniemi,C,CAR,23,79,12,15,27
9,8480113.0,Alex Iafallo,L,WPG,30,82,11,16,27
9,8480748.0,Kiefer Sherwood,L,NSH,28,68,10,17,27
9,8481596.0,Shane Pinto,C,OTT,23,41,9,18,27
9,8480835.0,Jack Drury,C,CAR,23,74,8,19,27
9,8476463.0,Jonas Brodin,D,MIN,30,62,7,20,27
9,8482092.0,Ridly Greig,C,OTT,21,72,13,13,26
9,8476918.0,Jimmy Vesey,L,NYR,30,80,13,13,26
9,8476892.0,Colton Parayko,D,STL,30,82,10,16,26
9,8479941.0,Justin Danforth,R,CBJ,30,71,10,16,26
9,8477425.0,Miles Wood,L,COL,28,74,9,17,26
9,8480855.0,Jack McBain,C,ARI,23,67,8,18,26
9,8474602.0,Justin Schultz,D,SEA,33,70,7,19,26
9,8475790.0,Erik Gudbranson,D,CBJ,31,78,6,20,26
9,8475200.0,Dmitry Orlov,D,CAR,32,82,6,20,26
9,8482655.0,J.J. Moser,D,ARI,23,80,5,21,26
9,8476902.0,Esa Lindell,D,DAL,29,82,5,21,26
9,8475188.0,Brayden McNabb,D,VGK,32,82,4,22,26
9,8476854.0,Hampus Lindholm,D,BOS,29,73,3,23,26
9,8474673.0,TJ Brodie,D,TOR,33,78,1,25,26
9,8476469.0,Joel Armia,R,MTL,30,66,17,8,25
9,8481601.0,Simon Holmstrom,R,NYI,22,75,15,10,25
9,8481186.0,Logan O'Connor,R,COL,27,57,13,12,25
9,8471698.0,T.J. Oshie,R,WSH,37,52,12,13,25
9,8479591.0,Michael Eyssimont,C,TBL,27,81,11,14,25
9,8476312.0,Josh Manson,D,COL,32,76,8,17,25
9,8478136.0,Jake Middleton,D,MIN,27,80,7,18,25
9,8481032.0,Paul Cotter,C,VGK,24,76,7,18,25
9,8477508.0,Curtis Lazar,C,NJD,28,71,7,18,25
9,8482245.0,Artem Zub,D,OTT,28,69,5,20,25
9,8478911.0,Matt Roy,D,LAK,28,81,5,20,25
9,8476879.0,Cody Ceci,D,EDM,30,79,5,20,25
9,8478507.0,John Marino,D,NJD,26,75,4,21,25
9,8478840.0,Will Borgen,D,SEA,27,82,3,22,25
9,8482259.0,Bobby McMann,C,TOR,27,56,15,9,24
9,8481604.0,Pavel Dorofeyev,L,VGK,23,47,13,11,24
9,8478043.0,Sam Lafferty,C,VAN,28,79,13,11,24
9,8479351.0,Sam Steel,C,DAL,25,77,9,15,24
9,8475193.0,Tomas Tatar,L,SEA,33,70,9,15,24
9,8475744.0,Evgeny Kuznetsov,C,WSH,31,63,8,16,24
9,8475233.0,David Savard,D,MTL,33,60,6,18,24
9,8476422.0,Mike Reilly,D,NYI,30,61,6,18,24
9,8474031.0,Kevin Shattenkirk,D,BOS,34,61,6,18,24
9,8473507.0,Jeff Petry,D,DET,36,73,3,21,24
9,8480246.0,Nick Perbix,D,TBL,25,77,2,22,24
9,8481606.0,Jordan Spence,D,LAK,22,71,2,22,24
9,8477947.0,Sonny Milano,L,WSH,27,49,15,8,23
9,8475793.0,Ryan Johansen,C,COL,31,63,13,10,23
9,8480821.0,Filip Zadina,R,SJS,24,72,13,10,23
9,8474149.0,Evgenii Dadonov,R,DAL,34,51,12,11,23
9,8475231.0,Casey Cizikas,C,NYI,32,70,10,13,23
9,8474884.0,Mike Hoffman,C,SJS,34,66,10,13,23
9,8482062.0,Cole Smith,L,NSH,28,80,9,14,23
9,8478882.0,Vladislav Gavrikov,D,LAK,28,77,6,17,23
9,8474157.0,Max Pacioretty,L,WSH,35,47,4,19,23
9,8480873.0,Rasmus Sandin,D,WSH,23,68,3,20,23
9,8480043.0,Timothy Liljegren,D,TOR,24,55,3,20,23
9,8475343.0,Nic Dowd,C,WSH,33,64,12,10,22
9,8470621.0,Corey Perry,R,EDM,38,54,12,10,22
9,8473449.0,Kyle Okposo,R,BUF,35,67,12,10,22
9,8477446.0,Michael McCarron,R,NSH,28,70,12,10,22
9,8481517.0,Brett Leason,R,ANA,24,68,11,11,22
9,8478970.0,Jalen Chatfield,D,CAR,27,72,8,14,22
9,8481014.0,Alexander Romanov,D,NYI,23,81,7,15,22
9,8482087.0,Kaiden Guhle,D,MTL,21,70,6,16,22
9,8477953.0,Kasperi Kapanen,R,STL,27,73,6,16,22
9,8476885.0,Jacob Trouba,D,NYR,29,69,3,19,22
9,8480281.0,Alexey Toropchenko,R,STL,24,82,14,7,21
9,8482157.0,Will Cuylle,L,NYR,21,81,13,8,21
9,8478013.0,Jake Walman,D,DET,27,63,12,9,21
9,8475714.0,Calle Jarnkrok,C,TOR,32,52,10,11,21
9,8475220.0,Marcus Foligno,L,MIN,32,55,9,12,21
9,8471218.0,Blake Wheeler,R,NYR,37,54,9,12,21
9,8479359.0,Beck Malenstyn,L,WSH,25,81,6,15,21
9,8476897.0,Oskar Sundqvist,C,STL,29,71,6,15,21
9,8481178.0,Egor Zamula,D,PHI,23,66,5,16,21
9,8480891.0,Michael Kesselring,D,ARI,23,65,5,16,21
9,8479983.0,Mario Ferraro,D,SJS,25,78,3,18,21
9,8475225.0,Craig Smith,C,DAL,34,75,11,9,20
9,8476981.0,Josh Anderson,R,MTL,29,78,9,11,20
9,8475455.0,Brenden Dillon,D,WPG,33,77,8,12,20
9,8481577.0,Philip Tomasino,C,NSH,22,41,7,13,20
9,8477507.0,Nikita Zadorov,D,VAN,28,75,6,14,20
9,8475279.0,Ben Chiarot,D,DET,32,77,5,15,20
9,8478851.0,Alexandre Carrier,D,NSH,27,73,4,16,20
9,8480035.0,Henri Jokiharju,D,BUF,24,74,3,17,20
9,8480073.0,Erik Brannstrom,D,OTT,24,76,3,17,20
9,8475179.0,Dmitry Kulikov,D,FLA,33,76,1,19,20
9,8481554.0,Kaapo Kakko,R,NYR,22,61,13,6,19
9,8480980.0,Connor Dewar,C,MIN,24,74,11,8,19
9,8479415.0,Michael McLeod,C,NJD,25,45,10,9,19
9,8482097.0,Jack Quinn,R,BUF,22,27,9,10,19
9,8480144.0,David Kampf,C,TOR,28,78,8,11,19
9,8479353.0,Brett Howden,C,VGK,25,72,8,11,19
9,8475164.0,Jakob Silfverberg,R,ANA,33,81,7,12,19
9,8476889.0,Radek Faksa,C,DAL,29,74,7,12,19
9,8473504.0,Cal Clutterbuck,R,NYI,36,82,7,12,19
9,8475855.0,Jesper Fast,R,CAR,32,73,6,13,19
9,8477380.0,Jonny Brodzinski,C,NYR,30,57,6,13,19
9,8471699.0,Andrew Cogliano,C,COL,36,75,6,13,19
9,8477506.0,Ryan Pulock,D,NYI,29,58,5,14,19
9,8480172.0,Jan Rutta,D,SJS,33,69,5,14,19
9,8482073.0,Braden Schneider,D,NYR,22,82,5,14,19
9,8478432.0,Christian Fischer,R,DET,26,79,5,14,19
9,8479410.0,Mikhail Sergachev,D,TBL,25,34,2,17,19
9,8475690.0,Chris Tanev,D,CGY,34,75,2,17,19
9,8480878.0,Nils Lundkvist,D,DAL,23,59,2,17,19
9,8479316.0,Luke Kunin,C,SJS,26,77,11,7,18
9,8480289.0,Morgan Barron,C,WPG,25,80,11,7,18
9,8476374.0,Sean Kuraly,C,CBJ,30,62,9,9,18
9,8480448.0,Parker Kelly,L,OTT,24,80,8,10,18
9,8478434.0,Keegan Kolesar,R,VGK,26,79,8,10,18
9,8475462.0,Radko Gudas,D,ANA,33,66,6,12,18
9,8480220.0,Noah Cates,L,PHI,24,59,6,12,18
9,8476457.0,Adam Larsson,D,SEA,31,81,4,14,18
9,8477932.0,Aaron Ekblad,D,FLA,27,51,4,14,18
9,8477365.0,Connor Clifton,D,BUF,28,79,4,14,18
9,8476874.0,Olli Maatta,D,DET,29,72,4,14,18
9,8479398.0,Samuel Girard,D,COL,25,59,3,15,18
9,8479998.0,Mikey Anderson,D,LAK,24,74,2,16,18
9,8480049.0,Dylan Samberg,D,WPG,24,78,1,17,18
9,8478508.0,Yakov Trenin,C,NSH,26,76,12,5,17
9,8477903.0,Garnet Hathaway,R,PHI,32,82,7,10,17
9,8480995.0,Pontus Holmberg,R,TOR,24,54,7,10,17
9,8479315.0,Joey Anderson,R,CHI,25,55,5,12,17
9,8478463.0,Anthony Beauvillier,L,CHI,26,60,5,12,17
9,8474166.0,Alec Martinez,D,VGK,36,55,4,13,17
9,8481522.0,Peyton Krebs,C,BUF,22,80,4,13,17
9,8478859.0,Niko Mikkola,D,FLA,27,82,3,14,17
9,8479324.0,Ryan Lindgren,D,NYR,25,76,3,14,17
9,8481605.0,Jackson LaCombe,D,ANA,22,71,2,15,17
9,8479976.0,Juuso Valimaki,D,ARI,25,68,2,15,17
9,8470600.0,Ryan Suter,D,DAL,38,82,2,15,17
9,8480884.0,Calen Addison,D,SJS,23,72,1,16,17
9,8475842.0,Sam Carrick,C,ANA,31,77,10,6,16
9,8479977.0,Kailer Yamamoto,R,SEA,25,59,8,8,16
9,8473453.0,Trevor Lewis,C,LAK,36,82,8,8,16
9,8480205.0,Emil Bemstrom,R,CBJ,24,56,8,8,16
9,8479293.0,Brandon Tanev,L,SEA,32,66,7,9,16
9,8477444.0,Andre Burakovsky,L,SEA,28,49,7,9,16
9,8475208.0,Brian Dumoulin,D,SEA,32,80,6,10,16
9,8482660.0,Kent Johnson,C,CBJ,21,42,6,10,16
9,8477979.0,Nicolas Aube-Kubel,R,WSH,27,60,6,10,16
9,8476462.0,Dougie Hamilton,D,NJD,30,20,5,11,16
9,8482117.0,Lukas Reichel,L,CHI,21,65,5,11,16
9,8474034.0,Pat Maroon,L,MIN,35,51,4,12,16
9,8480796.0,Martin Fehervary,D,WSH,24,66,3,13,16
9,8476967.0,Brett Kulak,D,EDM,29,82,3,13,16
9,8471677.0,Jack Johnson,D,COL,36,80,3,13,16
9,8481568.0,Alex Vlasic,D,CHI,22,76,2,14,16
9,8476917.0,Adam Pelech,D,NYI,29,58,1,15,16
9,8479423.0,Alex Nylander,L,PIT,25,28,11,4,15
9,8478831.0,Kevin Stenlund,C,FLA,27,81,11,4,15
9,8470604.0,Jeff Carter,C,PIT,38,72,11,4,15
9,8477330.0,Dominik Kubalik,L,OTT,28,74,11,4,15
9,8476873.0,Mark Jankowski,C,NSH,29,32,7,8,15
9,8476393.0,Nick Cousins,C,FLA,30,69,7,8,15
9,8481560.0,Arthur Kaliyev,R,LAK,22,51,7,8,15
9,8481481.0,Blake Lizotte,C,LAK,26,62,7,8,15
9,8478109.0,Victor Olofsson,L,BUF,28,51,7,8,15
9,8481533.0,Trevor Zegras,C,ANA,22,31,6,9,15
9,8478042.0,Viktor Arvidsson,R,LAK,30,18,6,9,15
9,8474090.0,Brendan Smith,D,NJD,34,63,5,10,15
9,8477919.0,Frederick Gaudreau,C,MIN,30,67,5,10,15
9,8479368.0,Max Jones,L,ANA,25,52,5,10,15
9,8477839.0,Conor Sheary,L,TBL,31,57,4,11,15
9,8476467.0,Jamie Oleksiak,D,SEA,31,82,2,13,15
9,8475197.0,Tyson Barrie,D,NSH,32,41,1,14,15
9,8476878.0,Zemgus Girgensons,L,BUF,29,63,8,6,14
9,8480011.0,Klim Kostin,C,DET,24,52,8,6,14
9,8479661.0,Tanner Jeannot,L,TBL,26,55,7,7,14
9,8478468.0,Jeremy Lauzon,D,NSH,26,79,6,8,14
9,8480003.0,Jesper Boqvist,C,BOS,25,47,6,8,14
9,8479390.0,Taylor Raddysh,R,CHI,25,73,5,9,14
9,8477070.0,Liam O'Brien,C,ARI,29,75,5,9,14
9,8478443.0,Brandon Carlo,D,BOS,27,76,4,10,14
9,8480879.0,Jacob Bernard-Docker,D,OTT,23,72,4,10,14
9,8477392.0,Hudson Fasching,R,NYI,28,45,4,10,14
9,8477435.0,Ryan Graves,D,PIT,28,70,3,11,14
9,8474567.0,Zach Bogosian,D,MIN,33,65,3,11,14
9,8480887.0,Jordan Harris,D,MTL,23,56,3,11,14
9,8480727.0,Zach Whitecloud,D,VGK,27,61,2,12,14
9,8477220.0,Nate Schmidt,D,WPG,32,63,2,12,14
9,8475324.0,Nick Jensen,D,WSH,33,78,1,13,14
9,8480001.0,Urho Vaakanainen,D,ANA,24,68,1,13,14
9,8477845.0,Trevor van Riemsdyk,D,WSH,32,70,0,14,14
9,8482111.0,Justin Barron,D,MTL,22,48,7,6,13
9,8479383.0,Boris Katchouk,L,CHI,25,59,7,6,13
9,8477573.0,Nathan Walker,L,STL,29,45,7,6,13
9,8480192.0,Johnathan Kovacevic,D,MTL,26,62,6,7,13
9,8479996.0,Cody Glass,C,NSH,24,41,6,7,13
9,8481477.0,Nico Sturm,C,SJS,28,63,5,8,13
9,8476871.0,Tanner Pearson,L,MTL,31,54,5,8,13
9,8479520.0,Brandon Duhaime,R,MIN,26,80,5,8,13
9,8479402.0,Jake Bean,D,CBJ,25,72,4,9,13
9,8482222.0,Alexander Barabanov,L,SJS,29,46,4,9,13
9,8477488.0,Brett Pesce,D,CAR,29,70,3,10,13
9,8479371.0,Dante Fabbro,D,NSH,25,56,3,10,13
9,8478416.0,Erik Cernak,D,TBL,26,69,2,11,13
9,8476372.0,Nick Seeler,D,PHI,30,71,1,12,13
9,8481704.0,Juuso Parssinen,C,NSH,22,44,8,4,12
9,8476278.0,Colin Blackwell,C,CHI,30,44,8,4,12
9,8479336.0,Carl Grundstrom,R,LAK,26,50,8,4,12
9,8471709.0,Marc-Edouard Vlasic,D,SJS,36,57,6,6,12
9,8479393.0,Noah Gregor,C,TOR,25,63,6,6,12
9,8478421.0,A.J. Greer,L,CGY,27,59,6,6,12
9,8479671.0,Mathieu Olivier,R,CBJ,26,54,5,7,12
9,8477846.0,Ryan Carpenter,C,SJS,32,62,5,7,12
9,8478585.0,Derek Ryan,C,EDM,37,70,5,7,12
9,8479414.0,Nathan Bastian,R,NJD,26,54,5,7,12
9,8477015.0,Connor Brown,R,EDM,29,71,4,8,12
9,8476624.0,Barclay Goodrow,C,NYR,30,80,4,8,12
9,8477406.0,Mattias Janmark,C,EDM,31,71,4,8,12
9,8476919.0,Chris Tierney,C,NJD,29,52,4,8,12
9,8479543.0,Michael Pezzetta,L,MTL,25,61,3,9,12
9,8475825.0,Jani Hakanpää,D,DAL,31,64,2,10,12
9,8479980.0,Nicolas Hague,D,VGK,25,73,2,10,12
9,8476822.0,Luke Glendening,C,TBL,34,81,10,1,11
9,8482133.0,Thomas Bordeleau,C,SJS,21,27,6,5,11
9,8480806.0,Isac Lundestrom,C,ANA,24,46,5,6,11
9,8480025.0,MacKenzie Entwistle,R,CHI,24,67,5,6,11
9,8475750.0,Jon Merrill,D,MIN,31,65,4,7,11
9,8481567.0,Henry Thrun,D,SJS,22,51,3,8,11
9,8477950.0,Tony DeAngelo,D,CAR,28,31,3,8,11
9,8474013.0,Ian Cole,D,VAN,34,78,2,9,11
9,8476891.0,Matt Grzelcyk,D,BOS,29,63,2,9,11
9,8480058.0,Pierre-Olivier Joseph,D,PIT,24,52,2,9,11
9,8480860.0,Kevin Bahl,D,NJD,23,82,1,10,11
9,8479576.0,Vincent Desharnais,D,EDM,27,78,1,10,11
9,8470610.0,Zach Parise,L,COL,39,30,5,5,10
9,8476858.0,Phillip Di Giuseppe,L,VAN,30,51,5,5,10
9,8474040.0,Sam Gagner,C,EDM,34,28,5,5,10
9,8480355.0,Mark Kastelic,C,OTT,24,63,5,5,10
9,8482142.0,Jamie Drysdale,D,PHI,21,34,3,7,10
9,8480849.0,Barrett Hayton,C,ARI,23,33,3,7,10
9,8475177.0,Calvin de Haan,D,TBL,32,59,3,7,10
9,8482964.0,Arber Xhekaj,D,MTL,22,44,3,7,10
9,8477384.0,Josh Brown,D,ARI,29,51,3,7,10
9,8480184.0,Gustav Lindström,D,ANA,25,46,3,7,10
9,8480762.0,Eric Robinson,L,BUF,28,47,3,7,10
9,8477018.0,Ben Hutton,D,VGK,30,41,2,8,10
9,8481093.0,Rafael Harvey-Pinard,L,MTL,24,45,2,8,10
9,8480880.0,Jakub Lauko,C,BOS,23,60,2,8,10
9,8480871.0,Adam Boqvist,D,CBJ,23,35,1,9,10
9,8479369.0,Andrew Peeke,D,CBJ,25,38,1,9,10
9,8479982.0,Conor Timmins,D,TOR,25,25,1,9,10
9,8483460.0,David Jiricek,D,CBJ,20,43,1,9,10
9,8477971.0,Andreas Englund,D,LAK,27,82,1,9,10
9,8471274.0,Alex Goligoski,D,MIN,38,36,0,10,10
9,8479439.0,Jacob MacDonald,D,SJS,30,34,7,2,9
9,8479339.0,Patrik Laine,L,CBJ,25,18,6,3,9
9,8477353.0,Tyler Motte,C,TBL,28,69,6,3,9
9,8482077.0,Dylan Holloway,L,EDM,22,38,6,3,9
9,8479718.0,Alex Barré-Boulet,C,TBL,26,36,6,3,9
9,8477989.0,Christian Dvorak,C,MTL,27,30,5,4,9
9,8479328.0,Julien Gauthier,R,NYI,26,27,5,4,9
9,8479968.0,Vinni Lettieri,C,MIN,28,46,5,4,9
9,8476525.0,Colin Miller,D,NJD,31,46,4,5,9
9,8470966.0,Mark Giordano,D,TOR,40,46,3,6,9
9,8482679.0,Matt Coronato,R,CGY,21,34,3,6,9
9,8480008.0,Adam Ruzicka,C,ARI,24,42,3,6,9
9,8481641.0,Joel Kiviranta,L,COL,27,56,3,6,9
9,8478028.0,Fredrik Olofsson,L,COL,27,57,3,6,9
9,8480222.0,Sebastian Aho,D,NYI,27,58,2,7,9
9,8481708.0,Zac Jones,D,NYR,23,31,2,7,9
9,8476960.0,Andreas Athanasiou,C,CHI,29,28,2,7,9
9,8480848.0,Ty Dellandrea,C,DAL,23,42,2,7,9
9,8478099.0,Kevin Labanc,R,SJS,28,46,2,7,9
9,8478399.0,Jonas Siegenthaler,D,NJD,26,57,1,8,9
9,8481527.0,Kaedan Korczak,D,VGK,22,26,1,8,9
9,8481537.0,Nikita Okhotiuk,D,SJS,23,52,1,8,9
9,8475797.0,Jarred Tinordi,D,CHI,31,52,0,9,9
9,8479372.0,Josh Mahura,D,FLA,25,30,0,9,9
9,8477478.0,William Carrier,L,VGK,29,39,6,2,8
9,8480252.0,Cole Guttman,C,CHI,24,27,4,4,8
9,8481058.0,Jesse Ylönen,R,MTL,24,59,4,4,8
9,8474709.0,Matt Martin,L,NYI,34,57,4,4,8
9,8477541.0,Dakota Mermis,D,MIN,29,47,3,5,8
9,8478211.0,Dryden Hunt,L,CGY,28,28,3,5,8
9,8476473.0,Connor Murphy,D,CHI,30,46,2,6,8
9,8477335.0,Kyle Burroughs,D,SJS,28,73,2,6,8
9,8474618.0,Marco Scandella,D,STL,33,65,2,6,8
9,8476329.0,Travis Boyd,C,ARI,30,16,2,6,8
9,8480196.0,Jacob Bryson,D,BUF,26,36,1,7,8
9,8478450.0,Parker Wotherspoon,D,BOS,26,41,0,8,8
9,8480950.0,Ilya Lyubushkin,D,ANA,29,74,0,8,8
9,8479066.0,Ryan Lomberg,L,FLA,29,75,5,2,7
9,8478569.0,Noel Acciari,C,PIT,32,55,4,3,7
9,8477930.0,Pierre-Edouard Bellemare,L,SEA,38,40,4,3,7
9,8482241.0,Radim Zohorna,L,PIT,27,33,4,3,7
9,8482624.0,Daniil Miromanov,D,VGK,26,24,3,4,7
9,8479346.0,Dillon Dube,C,CGY,25,43,3,4,7
9,8482496.0,Nils Aman,C,VAN,23,43,3,4,7
9,8481019.0,David Gustafsson,C,WPG,23,39,3,4,7
9,8478408.0,Travis Dermott,D,ARI,27,50,2,5,7
9,8479458.0,Nikita Zaitsev,D,CHI,32,38,2,5,7
9,8481167.0,Brayden Pachal,D,CGY,24,50,2,5,7
9,8480084.0,Nick DeSimone,D,NJD,29,34,2,5,7
9,8482652.0,Walker Duehr,R,CGY,26,40,2,5,7
9,8480807.0,Mattias Samuelsson,D,BUF,23,41,1,6,7
9,8479442.0,Troy Stecher,D,ARI,29,54,1,6,7
9,8482516.0,Matthew Kessel,D,STL,23,39,1,6,7
9,8474568.0,Luke Schenn,D,NSH,34,63,1,6,7
9,8478454.0,Noah Juulsen,D,VAN,26,54,1,6,7
9,8478502.0,Dennis Gilbert,D,CGY,27,34,1,6,7
9,8478104.0,Sammy Blais,L,STL,27,53,1,6,7
9,8482176.0,Wyatt Kaiser,D,CHI,21,32,0,7,7
9,8473446.0,Erik Johnson,D,BUF,35,67,5,1,6
9,8471817.0,Ryan Reaves,R,TOR,36,49,4,2,6
9,8479370.0,Tyson Jost,C,BUF,25,43,3,3,6
9,8477369.0,Carson Soucy,D,VAN,29,40,2,4,6
9,8474612.0,Travis Hamonic,D,OTT,33,48,2,4,6
9,8482730.0,Brandt Clarke,D,LAK,20,16,2,4,6
9,8477944.0,Jakub Vrana,L,STL,27,21,2,4,6
9,8477931.0,Tomas Nosek,L,NJD,31,36,2,4,6
9,8480789.0,Oliver Wahlstrom,R,NYI,23,32,2,4,6
9,8481013.0,Jonatan Berggren,R,DET,23,12,2,4,6
9,8476441.0,Joel Edmundson,D,WSH,30,53,1,5,6
9,8482192.0,Isaak Phillips,D,CHI,22,33,0,6,6
9,8480078.0,Filip Chytil,C,NYR,24,10,0,6,6
9,8483524.0,Shane Wright,C,SEA,19,8,4,1,5
9,8477962.0,Brendan Lemieux,L,CAR,27,32,3,2,5
9,8481541.0,Samuel Bolduc,D,NYI,23,34,2,3,5
9,8481147.0,Reese Johnson,C,CHI,25,42,2,3,5
9,8481422.0,Jacob Lucchini,C,MIN,28,40,2,3,5
9,8479536.0,Axel Jonsson-Fjallby,L,WPG,25,26,2,3,5
9,8481122.0,Simon Benoit,D,TOR,25,64,1,4,5
9,8477938.0,Haydn Fleury,D,TBL,27,24,1,4,5
9,8477810.0,Joel Hanley,D,DAL,32,42,1,4,5
9,8471686.0,Marc Staal,D,PHI,36,35,1,4,5
9,8474009.0,Nick Bonino,C,NYR,35,45,1,4,5
9,8476952.0,Dominic Toninato,C,WPG,29,15,1,4,5
9,8479547.0,Matthew Phillips,R,PIT,25,31,1,4,5
9,8480245.0,Olle Lycksell,R,PHI,24,18,1,4,5
9,8474716.0,Jared Spurgeon,D,MIN,34,16,0,5,5
9,8475906.0,John Klingberg,D,TOR,31,14,0,5,5
9,8476429.0,Scott Mayfield,D,NYI,31,41,0,5,5
9,8475718.0,Justin Holl,D,DET,31,38,0,5,5
9,8478452.0,Caleb Jones,D,COL,26,25,0,5,5
9,8479291.0,Kevin Rooney,C,CGY,30,33,3,1,4
9,8479344.0,Jesse Puljujarvi,R,PIT,25,22,3,1,4
9,8478051.0,Max Willman,C,NJD,28,18,3,1,4
9,8475791.0,Taylor Hall,L,CHI,32,10,2,2,4
9,8481056.0,Spencer Stastney,D,NSH,23,20,2,2,4
9,8476867.0,Brendan Gaunce,C,CBJ,29,24,2,2,4
9,8479981.0,Jonah Gadjovich,L,FLA,25,39,2,2,4
9,8475766.0,Austin Watson,L,TBL,31,33,2,2,4
9,8477499.0,Rasmus Ristolainen,D,PHI,29,31,1,3,4
9,8478451.0,Ethan Bear,D,WSH,26,24,1,3,4
9,8481609.0,Vladislav Kolyachonok,D,ARI,22,5,1,3,4
9,8477244.0,Chad Ruhwedel,D,PIT,33,52,1,3,4
9,8476442.0,Matt Nieto,L,PIT,31,22,1,3,4
9,8479994.0,Jaret Anderson-Dolan,C,LAK,24,31,1,3,4
9,8475752.0,Tyler Pitlick,C,NYR,32,34,1,3,4
9,8481532.0,Alex Turcotte,C,LAK,22,20,1,3,4
9,8477527.0,Ross Johnston,L,ANA,29,68,1,3,4
9,8475235.0,Nicolas Deslauriers,L,PHI,32,60,1,3,4
9,8476913.0,Devin Shore,C,SEA,29,21,1,3,4
9,8479379.0,Givani Smith,R,SJS,25,36,1,3,4
9,8475762.0,Derek Forbort,D,BOS,31,35,0,4,4
9,8478424.0,Jansen Harkins,C,PIT,26,45,0,4,4
9,8480441.0,Trey Fix-Wolansky,R,CBJ,24,11,2,1,3
9,8478078.0,Rourke Chartier,C,OTT,27,37,2,1,3
9,8480776.0,Sheldon Rempal,R,VGK,28,9,2,1,3
9,8480468.0,James Hamblin,L,EDM,24,31,2,1,3
9,8479772.0,Zack MacEwen,R,OTT,27,30,2,1,3
9,8477073.0,Kurtis MacDermid,D,COL,29,45,2,1,3
9,8480823.0,Alexander Alexeyev,D,WSH,24,39,1,2,3
9,8480007.0,Jonas Rondbjerg,R,VGK,24,20,1,2,3
9,8476934.0,Brock McGinn,L,ANA,29,24,1,2,3
9,8478409.0,Anthony Richard,C,BOS,27,9,1,2,3
9,8483570.0,Ben Meyers,C,COL,25,23,1,2,3
9,8476994.0,Vinnie Hinostroza,C,PIT,29,14,1,2,3
9,8481592.0,Jakob Pelletier,L,CGY,22,13,1,2,3
9,8478904.0,Steven Lorentz,C,FLA,27,38,1,2,3
9,8479972.0,Mason Shaw,C,MIN,25,20,1,2,3
9,8480853.0,Liam Foudy,C,NSH,23,13,0,3,3
9,8482762.0,Simon Edvinsson,D,DET,20,16,1,1,2
9,8482101.0,Danil Gushchin,L,SJS,21,4,1,1,2
9,8479378.0,Logan Stanley,D,WPG,25,25,1,1,2
9,8481006.0,Tyler Tucker,D,STL,23,26,1,1,2
9,8478495.0,Denis Gurianov,R,NSH,26,18,1,1,2
9,8479362.0,Riley Tufte,L,COL,25,5,1,1,2
9,8480292.0,Carson Meyer,R,CBJ,26,14,1,1,2
9,8477454.0,Adam Erne,L,EDM,28,24,1,1,2
9,8475780.0,Chris Wagner,R,BOS,32,13,1,1,2
9,8476988.0,Matt Benning,D,SJS,29,14,0,2,2
9,8477034.0,Jaycob Megna,D,CHI,31,44,0,2,2
9,8481521.0,Ronnie Attard,D,PHI,24,12,0,2,2
9,8480070.0,Ian Mitchell,D,BOS,24,13,0,2,2
9,8477851.0,Jordan Oesterle,D,CGY,31,22,0,2,2
9,8481161.0,Jake Christiansen,D,CBJ,24,12,0,2,2
9,8482451.0,Mikael Pyyhtia,L,CBJ,22,17,0,2,2
9,8473473.0,Milan Lucic,L,BOS,35,4,0,2,2
9,8480870.0,Bo Groulx,C,ANA,23,45,0,2,2
9,8481598.0,Philip Broberg,D,EDM,22,12,0,2,2
9,8477464.0,Nic Petan,C,MIN,28,6,0,2,2
